product,year,region,name,technology_destination,unit,electrolyser_hydrogen_proportion
Urea,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,India,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,India,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,India,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Urea,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser + SMR + ammonia synthesis,%,0.1
Ammonia,2026,China,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,China,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,China,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,India,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,India,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,India,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonium nitrate,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Urea,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser + Coal Gasification + ammonia synthesis,%,0.1
Ammonia,2026,China,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,China,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,China,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,India,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,India,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,India,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Latin America,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Oceania,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Brazil,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Saudi Arabia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Namibia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Urea,2026,Australia,Proportion of H2 produced via electrolysis,Electrolyser - grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2026,China,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2026,Rest of Asia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2026,North America,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2026,Russia,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2026,Europe,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2026,India,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonium nitrate,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Urea,2026,Middle East,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
Ammonia,2026,Africa,Proportion of H2 produced via electrolysis,Electrolyser - dedicated VRES + grid PPA + ammonia synthesis,%,1.0
