product,year,region,emissivity_type,name,scope,scenario,unit,emission_factor_co2
Urea,2044,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0106810378403338
Ammonia,2044,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.0734779615547272
Ammonium nitrate,2044,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.0734779615547272
Urea,2044,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.0734779615547272
Ammonia,2044,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonium nitrate,2044,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Urea,2044,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonia,2044,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0004550620284633
Ammonium nitrate,2044,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0004550620284633
Urea,2044,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0004550620284633
Ammonia,2044,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonium nitrate,2044,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Urea,2044,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonia,2044,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonium nitrate,2044,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Urea,2044,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonia,2044,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008997158778064
Ammonium nitrate,2044,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008997158778064
Urea,2044,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008997158778064
Ammonia,2044,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonium nitrate,2044,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Urea,2044,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.000505646119124
Ammonia,2044,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0024150032319713
Ammonium nitrate,2044,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0024150032319713
Urea,2044,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0024150032319713
Ammonia,2044,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0060723750118062
Ammonium nitrate,2044,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0060723750118062
Urea,2044,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0060723750118062
Ammonia,2044,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0027647132222882
Ammonium nitrate,2044,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0027647132222882
Urea,2044,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0027647132222882
Ammonia,2044,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007656523842508
Ammonium nitrate,2044,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007656523842508
Urea,2044,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007656523842508
Ammonia,2044,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2044,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2044,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2044,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2044,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2044,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2044,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2044,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2044,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2044,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2044,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2044,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2044,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2044,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2044,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
